"year","fa.action_name","region_name","age_group","active_count","actions_count"
2020,"4.2. Волонтер откликнулся на вакансию",Псковская область,"14-17",456,1460
2020,"4.2. Волонтер откликнулся на вакансию",Псковская область,"0-13",22,57
2020,"4.2. Волонтер откликнулся на вакансию",Псковская область,"25-35",268,639
2020,"4.2. Волонтер откликнулся на вакансию",Псковская область,"18-24",729,1971
2020,"4.8. Заполнил отзыв о мероприятии",Псковская область,"25-35",2,7
2020,"4.8. Заполнил отзыв о мероприятии",Псковская область,"14-17",4,6
2020,"4.8. Заполнил отзыв о мероприятии",Псковская область,"36-54",6,11
2020,"4.8. Заполнил отзыв о мероприятии",Псковская область,"18-24",7,20
2020,"1.2. Донорство",Республика Адыгея,"25-35",16,44
2020,"1.2. Донорство",Республика Адыгея,"36-54",26,90
2020,"1.2. Донорство",Республика Адыгея,"18-24",6,12
2020,"1.4. Создание проектов",Республика Адыгея,"0-13",5,7
2020,"1.4. Создание проектов",Республика Адыгея,"36-54",29,33
2020,"1.4. Создание проектов",Республика Адыгея,"18-24",11,25
2020,"1.4. Создание проектов",Республика Адыгея,"25-35",29,32
2020,"1.4. Создание проектов",Республика Адыгея,"14-17",41,45
